"Agrostis capillaris"	"Briza media"	"Festuca rubra"	"Nardus stricta"	"Phleum rhaeticum"	"Poa pratensis"	"Poa supina"	"Trisetum flavescens"	"Luzula multiflora"	"Trifolium pratense"	"Alchemilla vulgaris=xant"	"Campanula scheuchzeri"	"Carum carvi"	"Crepis aurea"	"Crocus albiflorus"	"Leontodon hispidus"	"Leucanthemum vulgare"	"Plantago atrata"	"Plantago lanceolata"	"Potentilla erecta"	"Ranunculus acris acris"	"Rumex alpestris"	"Taraxacum officinale"	"Cerastium fontanum"	"Alopecurus pratensis"	"Trifolium badium"	"Trifolium thalii"	"Achillea millefolium"	"Bellis perennis"	"Chaerophyllum villarsii"	"Ranunculus montanus"	"Veronica chamaedrys"	"Peucedanum ostruthium"	"Centaurea nervosa"	"Poa alpina"	"Geranium sylvaticum"	"Dactylis glomerata"	"Trifolium montanum"	"Trifolium repens"	"Festuca pratensis"	"Poa chaixii"	"Deschampsia cespitosa"	"Trollius europaeus"	"Veratrum album"	"Plantago major"	"Veronica serpyllifolia"	"Anthoxanthum alpinum"	"Poa trivialis"	"Lotus corniculatus"	"Antennaria dioica"	"Bartsia alpina"	"Galium pumilum"	"Phyteuma orbiculare"	"Polygonum viviparum"	"Anthoxanthum odoratum"	"Potentilla aurea"	"Agropyron repens"	"Cirsium acaule"	"Myosotis alpestris"	"Sanguisorba officinalis"	"Stellaria graminea"	"Hieracium lactucella"	"Hieracium pilosella"	"Thymus pulegioides"	"Carex caryophyllea"	"Anthyllis vulneraria alp"	"Hippocrepis comosa"	"Plantago alpina"	"Ranunculus acri friesianus"	"Helianthemum alpestre"	"Vaccinium myrtillus"	"Carlina acaulis"	"Sesleria caerulea"	"Koeleria pyramidata"	"Carex montana"	"Plantago media"	"Phyteuma scheuchzeri"	"Euphrasia minima"	"Prunella vulgaris"	"Plantago serpentina"	"Calluna vulgaris"	"Polygala chamaebuxus"	"Carex sempervirens"	"Arnica montana"	"Polygala vulgaris"	"Erica carnea"	"Juniperus communis nana=alpina"	"Helictotrichon versicolor"	"Carduus defloratus"	"Gentiana verna"	"Laserpitium gaudinii"	"Scabiosa lucida"	"Gentiana acaulis"	"Festuca ovina"	"Carex ornithopoda"	"Luzula campestris"	"Rhinanthus minor"	"Leontodon autumnalis"	"Botrychium lunaria"	"Vaccinium vitis-idaea"	"Campanula barbata"	"Pinus cembra"	"Aster bellidiastrum"	"Lolium perenne"	"Chenopodium bonus-henric"	"Arrhenatherum  elatius"	"Lathyrus pratensis"	"Pimpinella saxifraga"	"Biscutella laevigata"	"Centaurea scabiosa"	"Pimpinella major"	"Poa badensis"	"Carex nigra"	"Carex pallescens"	"Trichophorum cespitosum"	"Eriophorum angustifolium"	"Carex pilulifera"	"Leontodon helveticus"	"Melampyrum sylvcaticum"	"Vaccinium gaultherioides"	"Carex echinata"	"Carex panicea"	"Juncus alpinus"	"Juncus filiformis"	"Luzula sudetica"	"Homogyne alpina"	"Carex flacca"	"Willemetia stipitata"	"Pinus mugo unicinata"	"Brachypodium pinnatum"	"Empetrum nigrum"	"Carex ferruginea"	"Pedicularis tuberosa"	"Solidago virgaurea min."	"Luzula luzulina"	"Carex lepidocarpa"	"Carex frigidea"	"Carex paupercula"	"Phyteuma betonicifolium"	"Triglochin palustris"	"Primula farinosa"	"Carex flava"	"Knautia dipsacifolia"	"Avenella felxuosa"	"Hieracium murorum"	"Luzula spicata"	"Geum montanum"	"Rhododendron ferrugineum"	"Carex davalliana"	"Tofieldia calyculata"	"Carex canescens"	"Cirsium spinosissimum"
"2_2_8C"	-0.033403360847815	NA	0.0719571548100113	NA	0.0719571548100113	NA	-0.43886846895598	-0.0150542221796184	NA	0.0719571548100109	0.00741863367244022	NA	0.0719571548100113	NA	NA	NA	NA	NA	NA	NA	0.0719571548100113	0.0719571548100113	0.0719571548100113	0.0719571548100109	NA	NA	NA	0.0719571548100113	NA	NA	NA	NA	NA	NA	-0.621190025749934	0.0719571548100113	NA	NA	-0.0150542221796184	-0.0615742378145114	NA	0.477422262918176	NA	NA	NA	NA	0.0910964950207087	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.110364401983943	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_3_1A"	-0.106989389807825	NA	-0.289310946601779	NA	-0.00162887414999835	-0.106989389807825	0.15252180567726	-0.0124009711319095	NA	-0.224772425464209	0.221514677164211	NA	0.078413833523538	NA	NA	NA	NA	NA	NA	NA	0.15252180567726	0.0936813056543264	-0.106989389807825	-0.0124009711319095	NA	NA	NA	0.303752775401184	NA	NA	NA	NA	NA	NA	NA	NA	-0.135160266774521	NA	-0.281930839304157	-0.224772425464209	NA	0.346677820118217	NA	NA	-0.0124009711319095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00162887414999791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.180692682643956	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0124009711319095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_3_1B"	-0.105337102390421	NA	0.639103372557075	NA	-0.0540438080028713	-0.159404323660697	0.100106871824388	-0.145932617328902	NA	-0.236365364796825	1.33225055311702	NA	0.415959821242865	NA	NA	NA	NA	NA	NA	NA	-0.0540438080028705	-0.149353987807196	-0.341725880454652	-0.0540438080028705	NA	NA	NA	-0.325977523486513	NA	NA	NA	NA	NA	NA	NA	NA	-0.341725880454651	NA	-1.13738862454019	-0.187575200627394	NA	1.11356135215219	NA	NA	-0.0540438080028705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0540438080028705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0540438080028705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.145932617328902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_3_1C"	-0.0419000702195271	NA	0.0916313224049961	NA	0.0175233502512739	0.178642699394625	0.273952879198951	-0.37837230684074	NA	0.0916313224049961	0.209414358061379	NA	0.0916313224049956	NA	NA	NA	NA	NA	NA	NA	0.0916313224049956	0.0916313224049956	0.0916313224049956	0.0916313224049961	NA	NA	NA	0.130852035558277	NA	NA	NA	NA	NA	NA	NA	NA	-0.0419000702195271	NA	-0.0419000702195269	-0.0195943127052289	NA	0.0916313224049956	NA	NA	0.0916313224049961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0916313224049961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0916313224049952	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.2946630387149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_3_2A"	-0.184454159965536	0.0386893913486732	0.0386893913486737	NA	-0.366775716759491	NA	NA	-0.184454159965536	NA	-0.248992681103107	0.0386893913486737	0.0386893913486732	0.0386893913486732	NA	NA	-0.248992681103107	0.508693020594409	NA	-0.00109147866317105	NA	0.0386893913486732	NA	-0.184454159965536	NA	NA	-0.248992681103107	NA	0.0386893913486732	NA	NA	NA	NA	NA	NA	0.0386893913486732	NA	-0.104411452292	NA	0.0386893913486732	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.184454159965536	NA	NA	NA	NA	NA	NA	NA	NA	0.731836571908619	NA	NA	NA	0.0386893913486732	NA	-0.248992681103107	NA	-0.654457789211272	-0.654457789211272	-0.00109147866317105	NA	-0.143632165445281	NA	0.731836571908618	NA	0.221010948142628	NA	0.0386893913486737	0.0386893913486737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.192840071175932	NA	NA	NA	NA	0.731836571908619	NA	NA	0.0386893913486732	NA	NA	NA	NA	NA	NA	NA	NA	0.0386893913486732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_3_2B"	-0.206714720686643	-0.0243931638926878	-0.0243931638926878	NA	-0.0243931638926878	NA	NA	-0.15792455651721	NA	-0.206714720686643	-0.0243931638926878	-0.0243931638926878	-0.0243931638926878	NA	NA	-0.0243931638926878	-0.0243931638926878	NA	-0.0132875474801786	NA	-0.0243931638926878	NA	-0.0243931638926878	NA	NA	-0.0243931638926878	NA	0.198750387421522	NA	NA	NA	NA	NA	NA	-0.0243931638926878	NA	-0.0933860353796394	NA	-0.247536715206897	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.247536715206897	NA	NA	NA	NA	NA	NA	NA	NA	0.668754016667257	NA	NA	NA	-0.0243931638926878	NA	-0.0243931638926878	NA	-0.717540344452633	-0.247536715206897	-0.0132875474801786	NA	-0.0243931638926878	NA	0.198750387421522	NA	0.0933898717636956	NA	0.198750387421522	-0.0243931638926878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0243931638926878	NA	NA	NA	NA	0.381071944215477	NA	NA	0.851075573461212	NA	NA	NA	NA	NA	NA	NA	NA	-0.0243931638926878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_3_2C"	0.0894075333193873	0.0894075333193873	-0.0159529823384386	NA	0.0894075333193878	NA	NA	0.0894075333193873	NA	-0.133736017994822	0.0894075333193878	0.0894075333193873	0.0894075333193873	NA	NA	0.0894075333193873	-0.603739647240558	NA	0.0894075333193873	NA	0.0894075333193873	NA	0.0894075333193873	NA	NA	0.0894075333193873	NA	-0.133736017994822	NA	NA	NA	NA	NA	NA	0.0894075333193878	NA	0.0894075333193873	NA	0.0894075333193873	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0894075333193873	NA	NA	NA	NA	NA	NA	NA	NA	0.0894075333193873	NA	NA	NA	0.0894075333193873	NA	0.0894075333193878	NA	-0.0929140234745671	-0.603739647240558	-0.603739647240558	NA	-0.0929140234745676	NA	0.0894075333193878	NA	0.0894075333193873	NA	0.0894075333193878	0.0894075333193873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.044123859305135	NA	NA	NA	NA	0.0894075333193878	NA	NA	0.0894075333193873	NA	NA	NA	NA	NA	NA	NA	NA	0.0894075333193873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_3_3A"	-0.0562041014767156	0.0127887700102365	0.012788770010236	NA	0.012788770010236	NA	NA	-0.0147611817579945	-0.0147611817579945	0.012788770010236	0.0127887700102356	-0.0147611817579945	0.0127887700102365	NA	NA	0.0127887700102365	0.0127887700102365	NA	-0.0147611817579945	0.0127887700102365	0.0127887700102365	NA	0.0127887700102365	NA	NA	0.012788770010236	NA	0.012788770010236	NA	NA	NA	NA	NA	NA	0.0127887700102365	NA	-0.120742622614286	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.012788770010236	0.0127887700102365	NA	NA	NA	0.0127887700102365	NA	NA	NA	0.0127887700102365	NA	0.0127887700102365	NA	NA	NA	NA	0.0127887700102365	0.0127887700102365	NA	-0.0147611817579945	0.0127887700102365	NA	NA	NA	NA	NA	NA	0.0127887700102365	NA	0.0127887700102365	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0127887700102365	NA	NA	NA	NA	0.0127887700102365	NA	NA	NA	NA	NA	NA	NA	NA	-0.0147611817579945	NA	NA	-0.0925717456475903	0.0127887700102365	0.0127887700102365	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_3_3B"	-0.028405160575999	0.0405877109109527	-0.141733845883002	NA	0.0405877109109527	NA	NA	-0.141733845883002	-0.00440965501978319	-0.113562968916306	0.0405877109109523	0.0405877109109518	0.0405877109109527	NA	NA	0.0405877109109527	0.0405877109109527	NA	-0.00440965501978319	-0.182555840403258	0.0405877109109527	NA	0.0405877109109518	NA	NA	0.0405877109109527	NA	0.0405877109109527	NA	NA	NA	NA	NA	NA	0.0405877109109527	NA	-0.247094361540829	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0405877109109527	-0.00440965501978319	NA	NA	NA	0.0405877109109518	NA	NA	NA	-0.182555840403258	NA	0.0405877109109518	NA	NA	NA	NA	0.0405877109109527	0.0405877109109527	NA	-0.00440965501978319	0.0405877109109518	NA	NA	NA	NA	NA	NA	0.0405877109109518	NA	0.0405877109109527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0405877109109527	NA	NA	NA	NA	0.0405877109109518	NA	NA	NA	NA	NA	NA	NA	NA	0.0405877109109518	NA	NA	0.0405877109109527	0.0405877109109518	0.0405877109109527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_3_3C"	0.102013934027614	0.102013934027614	-0.121129617286596	NA	-0.0315174585969085	NA	NA	0.102013934027614	0.102013934027614	-0.00334658163021251	0.102013934027614	0.0298176428231249	0.102013934027614	NA	NA	0.102013934027614	0.102013934027614	NA	-0.591133246532332	0.102013934027614	0.102013934027614	NA	0.102013934027614	NA	NA	0.102013934027614	NA	0.102013934027614	NA	NA	NA	NA	NA	NA	-0.185668138424167	NA	0.0150025570379841	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.102013934027614	0.0298176428231249	NA	NA	NA	0.102013934027614	NA	NA	NA	0.102013934027614	NA	0.102013934027614	NA	NA	NA	NA	0.102013934027614	-0.0315174585969085	NA	0.102013934027614	0.102013934027614	NA	NA	NA	NA	NA	NA	-0.591133246532332	NA	-0.0315174585969085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0150025570379841	NA	NA	NA	NA	-0.591133246532332	NA	NA	NA	NA	NA	NA	NA	NA	0.0298176428231249	NA	NA	0.102013934027614	0.102013934027614	-0.185668138424167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_3_4C"	-0.0236962691292519	0.0171257253910033	-0.116405667233519	0.0171257253910029	NA	NA	NA	NA	0.0171257253910024	0.0171257253910024	0.0171257253910024	-0.0106681378102254	NA	NA	NA	NA	0.0171257253910033	0.0171257253910033	0.0171257253910024	0.0171257253910033	0.0171257253910024	NA	NA	NA	NA	NA	NA	0.0171257253910024	NA	NA	NA	NA	NA	NA	0.0171257253910033	NA	-0.088234790266823	0.0171257253910024	NA	NA	NA	NA	NA	NA	NA	NA	0.0171257253910024	NA	0.0171257253910024	NA	NA	-0.0106681378102254	-0.0106681378102254	0.0171257253910033	NA	NA	NA	0.0171257253910029	NA	NA	NA	NA	0.0171257253910029	0.0171257253910024	0.0171257253910024	0.0171257253910033	0.0171257253910024	NA	NA	0.0171257253910033	NA	0.0171257253910029	NA	NA	-0.165195831402952	0.0171257253910033	NA	0.0171257253910033	NA	NA	NA	NA	NA	0.0171257253910029	NA	NA	NA	NA	0.0171257253910029	NA	NA	NA	NA	-0.088234790266823	0.0171257253910033	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0171257253910024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_3_6A"	NA	-0.581965262371456	0.11118191818849	NA	NA	NA	NA	NA	NA	NA	0.11118191818849	NA	NA	NA	NA	NA	0.0900069210520318	0.11118191818849	0.0900069210520318	0.11118191818849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.11118191818849	NA	NA	NA	0.11118191818849	NA	NA	NA	NA	NA	NA	0.00582140253066443	-0.581965262371456	NA	NA	NA	-0.581965262371456	NA	0.0900069210520318	0.11118191818849	NA	-0.17650015426329	NA	NA	NA	NA	NA	0.11118191818849	NA	0.11118191818849	NA	NA	0.111181918188491	0.11118191818849	0.11118191818849	0.11118191818849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.11118191818849	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0900069210520318	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_3_6C"	NA	0.0129362769084693	0.0129362769084693	NA	NA	NA	NA	NA	NA	NA	0.00308398046545832	NA	NA	NA	NA	NA	0.0129362769084693	0.0129362769084693	0.0129362769084693	0.0129362769084693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0129362769084693	NA	NA	NA	0.0129362769084702	NA	NA	NA	NA	NA	NA	0.0129362769084698	0.0129362769084693	NA	NA	NA	0.0129362769084693	NA	0.0129362769084693	0.0129362769084698	NA	0.0129362769084702	NA	NA	NA	NA	NA	0.0129362769084693	NA	0.0129362769084702	NA	NA	0.0129362769084702	0.0129362769084702	-0.274745795543311	0.0129362769084693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0129362769084693	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0129362769084693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_3_7B"	-0.430698975558294	-0.143016903106513	0.326986726139222	NA	-0.24837741876434	NA	NA	-0.183838897626768	0.0393046536874406	-0.548482011214678	0.645440457257757	-0.653842526872504	0.598920441622864	NA	0.113902701812746	NA	-0.183838897626769	NA	0.113902701812746	0.0393046536874406	0.0393046536874411	0.0393046536874406	0.0393046536874406	0.0393046536874406	NA	-0.24837741876434	NA	0.550130277453432	NA	NA	NA	NA	NA	NA	-0.183838897626768	NA	0.0393046536874415	NA	NA	NA	NA	0.675293420407438	NA	NA	NA	NA	-0.24837741876434	NA	-0.653842526872504	NA	NA	0.0393046536874406	NA	NA	NA	NA	NA	0.326986726139222	NA	NA	NA	NA	NA	0.0393046536874415	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.113902701812746	0.0393046536874406	NA	NA	-0.183838897626768	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0393046536874406	NA	NA	NA	NA	0.0393046536874406	NA	NA	NA	NA	NA	NA	NA	NA	0.0393046536874406	NA	NA	NA	NA	NA	NA	NA	-0.0660558619703848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_3_7C"	0.0344753736594838	0.0344753736594838	0.0344753736594834	NA	0.0344753736594838	NA	NA	0.0344753736594834	0.0344753736594834	-0.0396325984942378	0.0344753736594834	0.0344753736594834	0.129785553463809	NA	0.0531675066716364	NA	0.0344753736594838	NA	-0.658671806900462	-0.658671806900462	0.0344753736594838	0.0344753736594834	0.0344753736594838	0.0344753736594834	NA	0.0344753736594834	NA	0.0344753736594838	NA	NA	NA	NA	NA	NA	0.0344753736594834	NA	0.0344753736594838	NA	NA	NA	NA	0.174237316034642	NA	NA	NA	NA	0.0344753736594834	NA	0.0344753736594834	NA	NA	0.0344753736594834	NA	NA	NA	NA	NA	0.0344753736594838	NA	NA	NA	NA	NA	0.0344753736594838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0344753736594838	0.0344753736594834	NA	NA	0.0344753736594834	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0344753736594834	NA	NA	NA	NA	0.0344753736594834	NA	NA	NA	NA	NA	NA	NA	NA	0.0344753736594834	NA	NA	NA	NA	NA	NA	NA	0.0344753736594838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_3_8B"	-0.0706375387652951	0.0098277338838928	0.914646064595811	NA	-0.00164466727834434	NA	-0.00164466727834434	-0.224788218592554	-0.00164466727834434	-0.224788218592554	0.691502513281601	-0.00164466727834434	0.691502513281601	NA	NA	-0.224788218592554	-0.00164466727834389	-0.00164466727834434	0.180676889515611	-0.00164466727834434	-0.00164466727834434	NA	-0.00164466727834434	-0.00164466727834434	NA	NA	NA	-0.00164466727834389	NA	NA	NA	NA	NA	NA	-0.00164466727834434	NA	-0.135176059902867	NA	-0.407109775386508	NA	NA	0.40382044082982	NA	NA	-0.00164466727834434	NA	NA	NA	NA	NA	NA	-0.00164466727834434	NA	NA	NA	NA	NA	0.221498884035865	NA	NA	NA	NA	NA	-0.69479184783829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00164466727834434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0098277338838928	NA	NA	NA	NA	-0.00164466727834434	NA	NA	-0.00164466727834434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_3_8C"	-0.0536578190887118	0.015335052398239	-0.20780849891597	NA	0.238478603712449	NA	0.015335052398239	0.015335052398239	0.015335052398239	-0.166986504395715	0.0153350523982394	0.015335052398239	0.015335052398239	NA	NA	0.015335052398239	0.015335052398239	0.015335052398239	0.015335052398239	0.015335052398239	0.015335052398239	NA	0.015335052398239	-0.0311849632366537	NA	NA	NA	-0.166986504395715	NA	NA	NA	NA	NA	NA	0.015335052398239	NA	-0.118196340226283	NA	0.015335052398239	NA	NA	0.015335052398239	NA	NA	0.015335052398239	NA	NA	NA	NA	NA	NA	-0.0311849632366537	NA	NA	NA	NA	NA	0.169485732225497	NA	NA	NA	NA	NA	0.015335052398239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.015335052398239	NA	NA	0.015335052398239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.015335052398239	NA	NA	NA	NA	0.015335052398239	NA	NA	0.015335052398239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3_1_1A"	0.012736769401728	NA	0.057001108112956	0.393473344734169	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.636146072446989	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.166142443201254	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.166142443201254	NA	NA	-0.166142443201254	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.057001108112956	NA	NA	NA	NA	NA	0.239322664906911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.239322664906911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.166142443201254	0.057001108112956	0.057001108112956	-0.0971495717143025	0.057001108112956	0.057001108112956	-0.230680964338825	0.057001108112956	0.344683180564737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3_1_1B"	0.0776792905162922	NA	0.0776792905162917	0.0776792905162922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0776792905162922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0776792905162922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.327785817591872	NA	NA	0.0776792905162922	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0776792905162922	NA	NA	NA	NA	NA	0.0776792905162922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0776792905162922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0776792905162922	0.0776792905162922	0.0776792905162922	-0.0764713893109663	-0.327785817591872	-0.0276812251415341	-0.327785817591872	0.0776792905162922	0.0776792905162922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
